"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs","year","subfamily"
"2958","7","BF","00m","P","7BF00mP","14/9","Araneae","Linyphiidae","Tenuiphantes","sp.",2,"3","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","7BF00m","7BF","7BFP","Tenuiphantes sp.","7BF00m 3","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"2959","7","BF","00m","P","7BF00mP","14/9","Araneae","Lycosidae","Trochosa","sp.",5,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","7BF00m","7BF","7BFP","Trochosa sp.","7BF00m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"2960","7","BF","00m","P","7BF00mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",1,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","7BF00m","7BF","7BFP","Xerolycosa sp.","7BF00m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018",NA
"2961","7","BF","00m","P","7BF00mP","14/9","Coleoptera","Carabidae","Carabus","violaceus",2,"3","x","x","Carabidae_Carabus_violaceus","Carabidae_Carabus","7BF00m","7BF","7BFP","Carabus violaceus","7BF00m 3","Coleoptera_Carabidae_Carabus_violaceus","S_Coleoptera_Carabidae_Carabus_violaceus","2018",NA
"2962","7","BF","00m","P","7BF00mP","14/9","Coleoptera","Carabidae","Pseudoophonus","rufipes",3,"3","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","7BF00m","7BF","7BFP","Pseudoophonus rufipes","7BF00m 3","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018",NA
"2963","7","BF","00m","P","7BF00mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","7BF00m","7BF","7BFP"," ","7BF00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"2964","7","BF","00m","P","7BF00mP","14/9","Neuroptera","","","",0,"3","","","__","_","7BF00m","7BF","7BFP"," ","7BF00m 3","Neuroptera___","O_Neuroptera___","2018",NA
"2965","7","BF","00m","P","7BF00mP","14/9","Opiliones","Phalangiidae","","",1,"3","","","Phalangiidae__","Phalangiidae_","7BF00m","7BF","7BFP"," ","7BF00m 3","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018",NA
"2966","7","BF","00m","P","7BF00mP","14/9","Opiliones","","","",2,"3","","","__","_","7BF00m","7BF","7BFP"," ","7BF00m 3","Opiliones___","O_Opiliones___","2018",NA
"2967","7","BF","05m","P","7BF05mP","14/9","Araneae","Linyphiidae","Agyneta","rurestris",1,"3","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","7BF05m","7BF","7BFP","Agyneta rurestris","7BF05m 3","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018",NA
"2968","7","BF","05m","P","7BF05mP","14/9","Araneae","Linyphiidae","Mermessus","trilobatus",1,"3","x","x","Linyphiidae_Mermessus_trilobatus","Linyphiidae_Mermessus","7BF05m","7BF","7BFP","Mermessus trilobatus","7BF05m 3","Araneae_Linyphiidae_Mermessus_trilobatus","S_Araneae_Linyphiidae_Mermessus_trilobatus","2018",NA
"2969","7","BF","05m","P","7BF05mP","14/9","Araneae","Lycosidae","","",2,"3","","","Lycosidae__","Lycosidae_","7BF05m","7BF","7BFP"," ","7BF05m 3","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"2970","7","BF","05m","P","7BF05mP","14/9","Araneae","Thomisidae","Xysticus","sp.",1,"3","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","7BF05m","7BF","7BFP","Xysticus sp.","7BF05m 3","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018",NA
"2971","7","BF","05m","P","7BF05mP","14/9","Coleoptera","Carabidae","","",0,"3","","","Carabidae__","Carabidae_","7BF05m","7BF","7BFP"," ","7BF05m 3","Coleoptera_Carabidae__","F_Coleoptera_Carabidae__","2018",NA
"2972","7","BF","05m","P","7BF05mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","7BF05m","7BF","7BFP"," ","7BF05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"2973","7","BF","05m","P","7BF05mP","14/9","Neuroptera","","","",0,"3","","","__","_","7BF05m","7BF","7BFP"," ","7BF05m 3","Neuroptera___","O_Neuroptera___","2018",NA
"2974","7","BF","05m","P","7BF05mP","14/9","Opiliones","Phalangiidae","Phalangium","opilio",1,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","7BF05m","7BF","7BFP","Phalangium opilio","7BF05m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"2975","7","BF","05m","P","7BF05mP","14/9","Opiliones","Phalangiidae","","",1,"3","","","Phalangiidae__","Phalangiidae_","7BF05m","7BF","7BFP"," ","7BF05m 3","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018",NA
"2976","7","BF","20m","P","7BF20mP","14/9","Araneae","Gnaphosidae","","",1,"3","","","Gnaphosidae__","Gnaphosidae_","7BF20m","7BF","7BFP"," ","7BF20m 3","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__","2018",NA
"2977","7","BF","20m","P","7BF20mP","14/9","Araneae","Linyphiidae","Pelecopsis","parallela",1,"3","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","7BF20m","7BF","7BFP","Pelecopsis parallela","7BF20m 3","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018",NA
"2978","7","BF","20m","P","7BF20mP","14/9","Araneae","Linyphiidae","","",1,"3","","","Linyphiidae__","Linyphiidae_","7BF20m","7BF","7BFP"," ","7BF20m 3","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018",NA
"2979","7","BF","20m","P","7BF20mP","14/9","Araneae","Lycosidae","Pardosa","sp.",2,"3","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","7BF20m","7BF","7BFP","Pardosa sp.","7BF20m 3","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018",NA
"2980","7","BF","20m","P","7BF20mP","14/9","Araneae","Lycosidae","Trochosa","sp.",5,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","7BF20m","7BF","7BFP","Trochosa sp.","7BF20m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"2981","7","BF","20m","P","7BF20mP","14/9","Araneae","Lycosidae","","",1,"3","","","Lycosidae__","Lycosidae_","7BF20m","7BF","7BFP"," ","7BF20m 3","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"2982","7","BF","20m","P","7BF20mP","14/9","Coleoptera","Carabidae","","",0,"3","","","Carabidae__","Carabidae_","7BF20m","7BF","7BFP"," ","7BF20m 3","Coleoptera_Carabidae__","F_Coleoptera_Carabidae__","2018",NA
"2983","7","BF","20m","P","7BF20mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","7BF20m","7BF","7BFP"," ","7BF20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"2984","7","BF","20m","P","7BF20mP","14/9","Neuroptera","","","",0,"3","","","__","_","7BF20m","7BF","7BFP"," ","7BF20m 3","Neuroptera___","O_Neuroptera___","2018",NA
"2985","7","BF","20m","P","7BF20mP","14/9","Opiliones","Phalangiidae","Phalangium","opilio",4,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","7BF20m","7BF","7BFP","Phalangium opilio","7BF20m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"2986","8","BE","00m","B","8BE00mB","11/10","Araneae","Araneidae","Mangora","acalypha",1,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","8BE00m","8BE","8BEB","Mangora acalypha","8BE00m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018",NA
"2987","8","BE","00m","B","8BE00mB","11/10","Araneae","Thomisidae","Runcinia","grammica",1,"3","x","x","Thomisidae_Runcinia_grammica","Thomisidae_Runcinia","8BE00m","8BE","8BEB","Runcinia grammica","8BE00m 3","Araneae_Thomisidae_Runcinia_grammica","S_Araneae_Thomisidae_Runcinia_grammica","2018",NA
"2988","8","BE","00m","B","8BE00mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BE00m","8BE","8BEB"," ","8BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"2989","8","BE","00m","B","8BE00mB","11/10","Neuroptera","Chrysopidae","","",5,"3","","","Chrysopidae__","Chrysopidae_","8BE00m","8BE","8BEB"," ","8BE00m 3","Neuroptera_Chrysopidae__","F_Neuroptera_Chrysopidae__","2018",NA
"2990","8","BE","00m","B","8BE00mB","11/10","Neuroptera","","","",0,"3","","","__","_","8BE00m","8BE","8BEB"," ","8BE00m 3","Neuroptera___","O_Neuroptera___","2018",NA
"2991","8","BE","00m","B","8BE00mB","11/10","Opiliones","","","",0,"3","","","__","_","8BE00m","8BE","8BEB"," ","8BE00m 3","Opiliones___","O_Opiliones___","2018",NA
"2992","8","BE","05m","B","8BE05mB","11/10","Araneae","Araneidae","Mangora","acalypha",1,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","8BE05m","8BE","8BEB","Mangora acalypha","8BE05m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018",NA
"2993","8","BE","05m","B","8BE05mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",1,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","8BE05m","8BE","8BEB","Oxyopes sp.","8BE05m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018",NA
"2994","8","BE","05m","B","8BE05mB","11/10","Araneae","Philodromidae","","",4,"3","","","Philodromidae__","Philodromidae_","8BE05m","8BE","8BEB"," ","8BE05m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018",NA
"2995","8","BE","05m","B","8BE05mB","11/10","Araneae","Salticidae","Salticus","sp.",1,"3","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","8BE05m","8BE","8BEB","Salticus sp.","8BE05m 3","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp.","2018",NA
"2996","8","BE","05m","B","8BE05mB","11/10","Araneae","Thomisidae","Ozyptila","sp.",1,"3","","x","Thomisidae_Ozyptila_sp.","Thomisidae_Ozyptila","8BE05m","8BE","8BEB","Ozyptila sp.","8BE05m 3","Araneae_Thomisidae_Ozyptila_sp.","G_Araneae_Thomisidae_Ozyptila_sp.","2018",NA
"2997","8","BE","05m","B","8BE05mB","11/10","Araneae","Thomisidae","Synema","globosum",2,"3","x","x","Thomisidae_Synema_globosum","Thomisidae_Synema","8BE05m","8BE","8BEB","Synema globosum","8BE05m 3","Araneae_Thomisidae_Synema_globosum","S_Araneae_Thomisidae_Synema_globosum","2018",NA
"2998","8","BE","05m","B","8BE05mB","11/10","Araneae","Uloboridae","","",1,"3","","","Uloboridae__","Uloboridae_","8BE05m","8BE","8BEB"," ","8BE05m 3","Araneae_Uloboridae__","F_Araneae_Uloboridae__","2018",NA
"2999","8","BE","05m","B","8BE05mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BE05m","8BE","8BEB"," ","8BE05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"3000","8","BE","05m","B","8BE05mB","11/10","Neuroptera","","","",0,"3","","","__","_","8BE05m","8BE","8BEB"," ","8BE05m 3","Neuroptera___","O_Neuroptera___","2018",NA
"3001","8","BE","05m","B","8BE05mB","11/10","Opiliones","","","",0,"3","","","__","_","8BE05m","8BE","8BEB"," ","8BE05m 3","Opiliones___","O_Opiliones___","2018",NA
"3002","8","BE","20m","B","8BE20mB","11/10","Araneae","Linyphiidae","Agyneta","sp.",1,"3","","x","Linyphiidae_Agyneta_sp.","Linyphiidae_Agyneta","8BE20m","8BE","8BEB","Agyneta sp.","8BE20m 3","Araneae_Linyphiidae_Agyneta_sp.","G_Araneae_Linyphiidae_Agyneta_sp.","2018",NA
"3003","8","BE","20m","B","8BE20mB","11/10","Araneae","Philodromidae","","",3,"3","","","Philodromidae__","Philodromidae_","8BE20m","8BE","8BEB"," ","8BE20m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018",NA
"3004","8","BE","20m","B","8BE20mB","11/10","Araneae","Salticidae","Pseudeuophrys","sp.",1,"3","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","8BE20m","8BE","8BEB","Pseudeuophrys sp.","8BE20m 3","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018",NA
"3005","8","BE","20m","B","8BE20mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BE20m","8BE","8BEB"," ","8BE20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"3006","8","BE","20m","B","8BE20mB","11/10","Neuroptera","","","",0,"3","","","__","_","8BE20m","8BE","8BEB"," ","8BE20m 3","Neuroptera___","O_Neuroptera___","2018",NA
"3007","8","BE","20m","B","8BE20mB","11/10","Opiliones","Phalangiidae","Phalangium","opilio",1,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","8BE20m","8BE","8BEB","Phalangium opilio","8BE20m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"3008","8","BE","20m","B","8BE20mB","11/10","Opiliones","","","",0,"3","","","__","_","8BE20m","8BE","8BEB"," ","8BE20m 3","Opiliones___","O_Opiliones___","2018",NA
"3009","8","BE","00m","F","8BE00mF","11/10","Araneae","Araneidae","Mangora","acalypha",3,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","8BE00m","8BE","8BEF","Mangora acalypha","8BE00m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018",NA
"3010","8","BE","00m","F","8BE00mF","11/10","Araneae","Linyphiidae","Tenuiphantes","sp.",2,"3","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","8BE00m","8BE","8BEF","Tenuiphantes sp.","8BE00m 3","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"3011","8","BE","00m","F","8BE00mF","11/10","Araneae","Linyphiidae","","",1,"3","","","Linyphiidae__","Linyphiidae_","8BE00m","8BE","8BEF"," ","8BE00m 3","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018",NA
"3012","8","BE","00m","F","8BE00mF","11/10","Araneae","Lycosidae","Pardosa","sp.",1,"3","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","8BE00m","8BE","8BEF","Pardosa sp.","8BE00m 3","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018",NA
"3013","8","BE","00m","F","8BE00mF","11/10","Araneae","Sparassidae","Micrommata","sp.",1,"3","","x","Sparassidae_Micrommata_sp.","Sparassidae_Micrommata","8BE00m","8BE","8BEF","Micrommata sp.","8BE00m 3","Araneae_Sparassidae_Micrommata_sp.","G_Araneae_Sparassidae_Micrommata_sp.","2018",NA
"3014","8","BE","00m","F","8BE00mF","11/10","Araneae","Thomisidae","Runcinia","grammica",1,"3","x","x","Thomisidae_Runcinia_grammica","Thomisidae_Runcinia","8BE00m","8BE","8BEF","Runcinia grammica","8BE00m 3","Araneae_Thomisidae_Runcinia_grammica","S_Araneae_Thomisidae_Runcinia_grammica","2018",NA
"3015","8","BE","00m","F","8BE00mF","11/10","Araneae","","","",1,"3","","","__","_","8BE00m","8BE","8BEF"," ","8BE00m 3","Araneae___","O_Araneae___","2018",NA
"3016","8","BE","00m","F","8BE00mF","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BE00m","8BE","8BEF"," ","8BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"3017","8","BE","00m","F","8BE00mF","11/10","Neuroptera","","","",0,"3","","","__","_","8BE00m","8BE","8BEF"," ","8BE00m 3","Neuroptera___","O_Neuroptera___","2018",NA
"3018","8","BE","00m","F","8BE00mF","11/10","Opiliones","","","",0,"3","","","__","_","8BE00m","8BE","8BEF"," ","8BE00m 3","Opiliones___","O_Opiliones___","2018",NA
"3019","8","BE","00m","P","8BE00mP","14/9","Araneae","Linyphiidae","Agyneta","rurestris",2,"3","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","8BE00m","8BE","8BEP","Agyneta rurestris","8BE00m 3","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018",NA
"3020","8","BE","00m","P","8BE00mP","14/9","Araneae","Linyphiidae","Erigone","autumnalis",3,"3","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","8BE00m","8BE","8BEP","Erigone autumnalis","8BE00m 3","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018",NA
"3021","8","BE","00m","P","8BE00mP","14/9","Araneae","Linyphiidae","Oedothorax","sp.",1,"3","","x","Linyphiidae_Oedothorax_sp.","Linyphiidae_Oedothorax","8BE00m","8BE","8BEP","Oedothorax sp.","8BE00m 3","Araneae_Linyphiidae_Oedothorax_sp.","G_Araneae_Linyphiidae_Oedothorax_sp.","2018",NA
"3022","8","BE","00m","P","8BE00mP","14/9","Araneae","Linyphiidae","Tenuiphantes","sp.",3,"3","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","8BE00m","8BE","8BEP","Tenuiphantes sp.","8BE00m 3","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"3023","8","BE","00m","P","8BE00mP","14/9","Araneae","Lycosidae","Trochosa","sp.",1,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BE00m","8BE","8BEP","Trochosa sp.","8BE00m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"3024","8","BE","00m","P","8BE00mP","14/9","Araneae","Lycosidae","Xerolycosa","miniata",1,"3","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","8BE00m","8BE","8BEP","Xerolycosa miniata","8BE00m 3","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018",NA
"3025","8","BE","00m","P","8BE00mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",2,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BE00m","8BE","8BEP","Xerolycosa sp.","8BE00m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018",NA
"3026","8","BE","00m","P","8BE00mP","14/9","Araneae","Lycosidae","","",7,"3","","","Lycosidae__","Lycosidae_","8BE00m","8BE","8BEP"," ","8BE00m 3","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"3027","8","BE","00m","P","8BE00mP","14/9","Araneae","Tetragnathidae","Pachygnatha","degeeri",1,"3","x","x","Tetragnathidae_Pachygnatha_degeeri","Tetragnathidae_Pachygnatha","8BE00m","8BE","8BEP","Pachygnatha degeeri","8BE00m 3","Araneae_Tetragnathidae_Pachygnatha_degeeri","S_Araneae_Tetragnathidae_Pachygnatha_degeeri","2018",NA
"3028","8","BE","00m","P","8BE00mP","14/9","Araneae","Tetragnathidae","Pachygnatha","sp.",2,"3","","x","Tetragnathidae_Pachygnatha_sp.","Tetragnathidae_Pachygnatha","8BE00m","8BE","8BEP","Pachygnatha sp.","8BE00m 3","Araneae_Tetragnathidae_Pachygnatha_sp.","G_Araneae_Tetragnathidae_Pachygnatha_sp.","2018",NA
"3029","8","BE","00m","P","8BE00mP","14/9","Coleoptera","","","",0,"3","","","__","_","8BE00m","8BE","8BEP"," ","8BE00m 3","Coleoptera___","O_Coleoptera___","2018",NA
"3030","8","BE","00m","P","8BE00mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BE00m","8BE","8BEP"," ","8BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"3031","8","BE","00m","P","8BE00mP","14/9","Neuroptera","","","",0,"3","","","__","_","8BE00m","8BE","8BEP"," ","8BE00m 3","Neuroptera___","O_Neuroptera___","2018",NA
"3032","8","BE","00m","P","8BE00mP","14/9","Opiliones","","","",0,"3","","","__","_","8BE00m","8BE","8BEP"," ","8BE00m 3","Opiliones___","O_Opiliones___","2018",NA
"3033","8","BE","05m","P","8BE05mP","14/9","Araneae","Gnaphosidae","","",1,"3","","","Gnaphosidae__","Gnaphosidae_","8BE05m","8BE","8BEP"," ","8BE05m 3","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__","2018",NA
"3034","8","BE","05m","P","8BE05mP","14/9","Araneae","Linyphiidae","Erigone","autumnalis",1,"3","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","8BE05m","8BE","8BEP","Erigone autumnalis","8BE05m 3","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018",NA
"3035","8","BE","05m","P","8BE05mP","14/9","Araneae","Linyphiidae","Erigone","dentipalpis",1,"3","x","x","Linyphiidae_Erigone_dentipalpis","Linyphiidae_Erigone","8BE05m","8BE","8BEP","Erigone dentipalpis","8BE05m 3","Araneae_Linyphiidae_Erigone_dentipalpis","S_Araneae_Linyphiidae_Erigone_dentipalpis","2018",NA
"3036","8","BE","05m","P","8BE05mP","14/9","Araneae","Linyphiidae","","",1,"3","","","Linyphiidae__","Linyphiidae_","8BE05m","8BE","8BEP"," ","8BE05m 3","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018",NA
"3037","8","BE","05m","P","8BE05mP","14/9","Araneae","Lycosidae","Pardosa","sp.",5,"3","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","8BE05m","8BE","8BEP","Pardosa sp.","8BE05m 3","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018",NA
"3038","8","BE","05m","P","8BE05mP","14/9","Araneae","Lycosidae","Trochosa","sp.",1,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BE05m","8BE","8BEP","Trochosa sp.","8BE05m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"3039","8","BE","05m","P","8BE05mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",1,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BE05m","8BE","8BEP","Xerolycosa sp.","8BE05m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018",NA
"3040","8","BE","05m","P","8BE05mP","14/9","Araneae","Lycosidae","","",1,"3","","","Lycosidae__","Lycosidae_","8BE05m","8BE","8BEP"," ","8BE05m 3","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"3041","8","BE","05m","P","8BE05mP","14/9","Araneae","Thomisidae","Ozyptila","sanctuaria",1,"3","x","x","Thomisidae_Ozyptila_sanctuaria","Thomisidae_Ozyptila","8BE05m","8BE","8BEP","Ozyptila sanctuaria","8BE05m 3","Araneae_Thomisidae_Ozyptila_sanctuaria","S_Araneae_Thomisidae_Ozyptila_sanctuaria","2018",NA
"3042","8","BE","05m","P","8BE05mP","14/9","Araneae","","","",2,"3","","","__","_","8BE05m","8BE","8BEP"," ","8BE05m 3","Araneae___","O_Araneae___","2018",NA
"3043","8","BE","05m","P","8BE05mP","14/9","Coleoptera","Carabidae","Carabus","problematicus",2,"3","x","x","Carabidae_Carabus_problematicus","Carabidae_Carabus","8BE05m","8BE","8BEP","Carabus problematicus","8BE05m 3","Coleoptera_Carabidae_Carabus_problematicus","S_Coleoptera_Carabidae_Carabus_problematicus","2018",NA
"3044","8","BE","05m","P","8BE05mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","8BE05m","8BE","8BEP"," ","8BE05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"3045","8","BE","05m","P","8BE05mP","14/9","Neuroptera","","","",0,"3","","","__","_","8BE05m","8BE","8BEP"," ","8BE05m 3","Neuroptera___","O_Neuroptera___","2018",NA
"3046","8","BE","05m","P","8BE05mP","14/9","Opiliones","Phalangiidae","Phalangium","opilio",1,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","8BE05m","8BE","8BEP","Phalangium opilio","8BE05m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
